job_id,benchmark,model_key,method,task_id,seed,budget,SUN,AUDC,mSUN,candidate_oracle_attempts,complete,model_revision_recorded,selected_generation_recorded,actual_model_state_hash,execution_profile_fingerprint,raw_result_sha256,raw_result_relative_path,raw_RPC_sha256,raw_RPC_relative_path,receipt_sha256,receipt_relative_path,acceptance_evidence_kind,acceptance_evidence_sha256,acceptance_evidence_relative_path,scope_registration_sha256,result_artifact_kind,original_runner_accepted,derived_acceptance,root_adoption_sha256,root_adoption_relative_path,verification_basis,source_observation_CST
all30-final-made-7c0efd227bf52418fb36aad2,made,qwen35_4b,baseline,Ag-Nd-Pd-Pt-Tb,1,10,4,0.5,0.4,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,c01d8a3159c8432f2090355e6f739ebbe5bd4c48241e17eeb31b055de4cc443e,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7c0efd227bf52418fb36aad2/4ed8a7f477a543a7a42b1d3033d0f801/result.json,d373fbc844900c7f9f141c05cc15dfb4371d220db6e647b38d9bd7608d2e2454,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7c0efd227bf52418fb36aad2/4ed8a7f477a543a7a42b1d3033d0f801/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-b21b1bfa763e702ada5d4f06,made,qwen35_4b,baseline,Ba-Be-Hf-Li,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,23a5d4a192dc40313fa83ed2092ac766a6e7665a37b0d5e4302e38ea1f0fab3e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-b21b1bfa763e702ada5d4f06/4348f76677634f7c9eaaa72927edbdb4/result.json,2d2c954766979d6468548d3cfe4870bafba72d024b3b3037a44efe6de060db2a,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-b21b1bfa763e702ada5d4f06/4348f76677634f7c9eaaa72927edbdb4/rpc/rpc.jsonl,3df1d4e50d6d11a55b59580fdf0ef87d20991d3a1748174e491bbf7b68574710,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-b21b1bfa763e702ada5d4f06/receipt.json,per_job_receipt,3df1d4e50d6d11a55b59580fdf0ef87d20991d3a1748174e491bbf7b68574710,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-b21b1bfa763e702ada5d4f06/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-0a553a8fca3b3c1b6a1c0a7a,made,qwen35_4b,esopt_graph_risk,Ba-Be-Hf-Li,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,434d4ed6d8737ffd09c37005fc43c7ee6331114832e2d2dc1d7605e7885d6a37,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-0a553a8fca3b3c1b6a1c0a7a/5a38fb6a1da942c492f248cb51275d29/result.json,36f998aab5ba1180d92acccbf9bb977912809ed6736f45c9cae0e3dc339a2c23,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-0a553a8fca3b3c1b6a1c0a7a/5a38fb6a1da942c492f248cb51275d29/rpc/rpc.jsonl,c4a45262f5eaa22a192c376feb7b5983c595d32bfd8a6294160dc6efbb6d17ef,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-0a553a8fca3b3c1b6a1c0a7a/receipt.json,per_job_receipt,c4a45262f5eaa22a192c376feb7b5983c595d32bfd8a6294160dc6efbb6d17ef,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-0a553a8fca3b3c1b6a1c0a7a/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-27b340ac02680a520001fad4,made,qwen35_4b,baseline,Ba-Nd-Ni-W,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,2b0cd02b58e99e5f3b17c8ef2eeac8c813f8bad168b8a635b43a2d6207a22185,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-27b340ac02680a520001fad4/813cc89abebc4b08b202c23ab89da1ae/result.json,19d87b6f5fc196d90563beccc51d31568844ce2e14aec8b03208ff890ea17c32,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-27b340ac02680a520001fad4/813cc89abebc4b08b202c23ab89da1ae/rpc/rpc.jsonl,761249e376b0eacbfb932e40aa3f36732969d70f2d51f7730b3d405605324c57,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-27b340ac02680a520001fad4/receipt.json,per_job_receipt,761249e376b0eacbfb932e40aa3f36732969d70f2d51f7730b3d405605324c57,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-27b340ac02680a520001fad4/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-361749a605a9c1595ba3e5a1,made,qwen35_4b,esopt_graph_risk,Ba-Nd-Ni-W,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,c49a8aa914b39d2fe6c28837011aabc790a0bce13a851a7f91b56227c4ea3162,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-361749a605a9c1595ba3e5a1/51b14f63f37c4c6187e2601da5ad7850/result.json,c76da24c484046fa1978f45da0835b72798f75623f932e887de14072c6f9d8f6,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-361749a605a9c1595ba3e5a1/51b14f63f37c4c6187e2601da5ad7850/rpc/rpc.jsonl,d36d1955f2b7e3861b7fa55ff6f3b3f18cff783ef0bdf757dfd88581542e534a,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-361749a605a9c1595ba3e5a1/receipt.json,per_job_receipt,d36d1955f2b7e3861b7fa55ff6f3b3f18cff783ef0bdf757dfd88581542e534a,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-361749a605a9c1595ba3e5a1/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-2a82fd8c529f1d994c979631,made,qwen35_4b,baseline,Ca-Fe-Gd-Pb-Tb,1,50,3,0.05,0.06,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,5830bae145d8d83c381f5ebc92554ef55d859b9ce84017899ba1c81f2e20db85,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-2a82fd8c529f1d994c979631/fae43bae2bf6453691d55dea5cfdb7a2/result.json,61577a102882596e7dbdabfc44dbe72b7a5052aa350f6c51c55242861816061b,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-2a82fd8c529f1d994c979631/fae43bae2bf6453691d55dea5cfdb7a2/rpc/rpc.jsonl,50535f59c998a001e0daa65a3f0ae505dc2fb1085e557dea5e6afaae7d020e0f,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-2a82fd8c529f1d994c979631/receipt.json,per_job_receipt,50535f59c998a001e0daa65a3f0ae505dc2fb1085e557dea5e6afaae7d020e0f,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-2a82fd8c529f1d994c979631/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-59acc7bb234561ecbe03bebe,made,qwen35_4b,esopt_graph_risk,Ca-Fe-Gd-Pb-Tb,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,0afcd1dd9fe6f31391162a82f49b2691d01883c5408598514760ef19d6fb0b26,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-59acc7bb234561ecbe03bebe/f115351d44104733babe6766aa1daf9e/result.json,2f0c722abdf7b3f429dafd6225597545a48e218bfd2a845f0cbadf8da4415150,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-59acc7bb234561ecbe03bebe/f115351d44104733babe6766aa1daf9e/rpc/rpc.jsonl,cea45a9497eecec7ae9773dbb8fcf5ad1f436e94e571b39d017a7510a273fefb,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-59acc7bb234561ecbe03bebe/receipt.json,per_job_receipt,cea45a9497eecec7ae9773dbb8fcf5ad1f436e94e571b39d017a7510a273fefb,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-59acc7bb234561ecbe03bebe/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-fbe5688a5197faa3a4f26367,made,qwen35_4b,baseline,Ca-Pd-Sn-W,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,6c3526030a952cb7240cd9e32b0cf296c93425117da67458d7adc8f9ad01a05f,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-fbe5688a5197faa3a4f26367/432608d3916d4f3d9c1d0fb50a75ea8d/result.json,cec4748a4ca49069d54348938d606a82bd0ecc9a75a44d8d48a256bbeb1dd0fe,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-fbe5688a5197faa3a4f26367/432608d3916d4f3d9c1d0fb50a75ea8d/rpc/rpc.jsonl,d2f87ecfb78b97d0b3a2c10f1aad0cae9b112778964912b1ac27af8e12bcc084,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-fbe5688a5197faa3a4f26367/receipt.json,per_job_receipt,d2f87ecfb78b97d0b3a2c10f1aad0cae9b112778964912b1ac27af8e12bcc084,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-fbe5688a5197faa3a4f26367/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-87d829b3213cc2ccb26373e1,made,qwen35_4b,esopt_graph_risk,Ca-Pd-Sn-W,1,50,1,0.0396,0.02,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,739271a50742905f353d97d8db4f309774a426a4485d9a96a3503b47f68ef7d5,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-87d829b3213cc2ccb26373e1/d9cefb475a15465aa24d56bd189d1ceb/result.json,cc1c8a9821499e90a61767f6f00a3f28b1b97f14cb3c91182494eb0432144e5c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-87d829b3213cc2ccb26373e1/d9cefb475a15465aa24d56bd189d1ceb/rpc/rpc.jsonl,910464ae4322eae9062f9088baf35c550ec852226ee63e9fb8b33ff76a57188c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-87d829b3213cc2ccb26373e1/receipt.json,per_job_receipt,910464ae4322eae9062f9088baf35c550ec852226ee63e9fb8b33ff76a57188c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-87d829b3213cc2ccb26373e1/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-5cd0ddb780469e444a06fc62,made,qwen35_4b,baseline,Cd-Gd-Mn-Na-Ta,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,0acb5f008757e02ea9d81b6916cf87c9d8c9a684d8387ef478d7f1fee0d81cff,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5cd0ddb780469e444a06fc62/4e2cabc67a3347c0b6d0ba9662bfa638/result.json,264bef5a12227e5d2168dc17cc8ca505e51c393f942ab33d98dea96cb8fe2b38,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5cd0ddb780469e444a06fc62/4e2cabc67a3347c0b6d0ba9662bfa638/rpc/rpc.jsonl,a308894fda7a3cb0305ec9d53b67212edd85c45311d5a75f592e293334bcd7af,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5cd0ddb780469e444a06fc62/receipt.json,per_job_receipt,a308894fda7a3cb0305ec9d53b67212edd85c45311d5a75f592e293334bcd7af,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5cd0ddb780469e444a06fc62/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-25d828a31bf2afcd937ff666,made,qwen35_4b,esopt_graph_risk,Cd-Gd-Mn-Na-Ta,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,7e85ee0b23022327c51e069ac1df5a581ce64bb390b78157daf69bcaee98bf88,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-25d828a31bf2afcd937ff666/6df25dafdef64fe5817e417e635d99c1/result.json,cf56a808efc010130aef53d105f56aba77766d2897887f98a46c9ab1ddf0ca5c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-25d828a31bf2afcd937ff666/6df25dafdef64fe5817e417e635d99c1/rpc/rpc.jsonl,1137374aa0d08e1cd2b89984543bfd230d24ee75f64de12d62b0a807d617da5e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-25d828a31bf2afcd937ff666/receipt.json,per_job_receipt,1137374aa0d08e1cd2b89984543bfd230d24ee75f64de12d62b0a807d617da5e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-25d828a31bf2afcd937ff666/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-81de99ff284030717967ed76,made,qwen35_4b,baseline,Cd-Li-Nd-Ti-W,1,50,2,0.0776,0.04,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,4fa6a3fbfa2abe94af9bab25ab7fb037445030490a93546dc8740b7e37075e3f,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-81de99ff284030717967ed76/28bbcc6f772645379ba7a71c8fe00122/result.json,6ebebdf51f463cca16265d6f4d2d7ca97680f32d12f0d374364abec89f48f31c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-81de99ff284030717967ed76/28bbcc6f772645379ba7a71c8fe00122/rpc/rpc.jsonl,8fd62e1a8adc8a6f69fa40e51189f2ad151de9d55a93770c2adc524ee8e23331,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-81de99ff284030717967ed76/receipt.json,per_job_receipt,8fd62e1a8adc8a6f69fa40e51189f2ad151de9d55a93770c2adc524ee8e23331,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-81de99ff284030717967ed76/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-a1d56889c767262394b770e2,made,qwen35_4b,esopt_graph_risk,Cd-Li-Nd-Ti-W,1,50,3,0.0844,0.06,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,1ae1532a3985941977b646c2a64fd87802b2801ff6a9134a4967525a543fb329,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a1d56889c767262394b770e2/58fa473bcf06494f9ead1bf46a7ad5da/result.json,5b114ce87f94f6b6158414013e3696c29b54348797c0ae413aac405815656533,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a1d56889c767262394b770e2/58fa473bcf06494f9ead1bf46a7ad5da/rpc/rpc.jsonl,242b859fb6832ac1414dff63ec9ac77bc7afe929178e20b1cfad713af8b770ed,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a1d56889c767262394b770e2/receipt.json,per_job_receipt,242b859fb6832ac1414dff63ec9ac77bc7afe929178e20b1cfad713af8b770ed,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a1d56889c767262394b770e2/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-442d6aac6d7fce0df3d1b5b9,made,qwen35_4b,baseline,Ce-Er-Pb-Rh,1,50,3,0.0924,0.06,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,6c6c2f04d4c5da1b64b8a1da1e01fa9292decee454a1820bdf5977be38f3ca08,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-442d6aac6d7fce0df3d1b5b9/667fd4061fe94640a489629e93110be8/result.json,d17ebd5bdf4f945c29c3d74613f90ce4ec8e44c1d8c67af95bd0c46e7b2ff7dd,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-442d6aac6d7fce0df3d1b5b9/667fd4061fe94640a489629e93110be8/rpc/rpc.jsonl,a9b257e4e247bfddbaf0ebef5308ad2c13dfd7326a64d1c70cd218517b6b6315,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-442d6aac6d7fce0df3d1b5b9/receipt.json,per_job_receipt,a9b257e4e247bfddbaf0ebef5308ad2c13dfd7326a64d1c70cd218517b6b6315,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-442d6aac6d7fce0df3d1b5b9/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-a9f42a5c3df0697d731894c9,made,qwen35_4b,esopt_graph_risk,Ce-Er-Pb-Rh,1,50,9,0.206,0.18,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,3644d5d42330764559333551f16744755c0dc633ca0f79c96a34dccc9e349455,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a9f42a5c3df0697d731894c9/34e143f0c35d4f8dbb4fd2acde052e76/result.json,9ce352999c276105a56db24706f302385740d282f4c733114bf122a10b72f937,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a9f42a5c3df0697d731894c9/34e143f0c35d4f8dbb4fd2acde052e76/rpc/rpc.jsonl,f576cde468a2a462a990e076112e12ffe0040e2c2f2b4c4d73f40056f067f5d5,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a9f42a5c3df0697d731894c9/receipt.json,per_job_receipt,f576cde468a2a462a990e076112e12ffe0040e2c2f2b4c4d73f40056f067f5d5,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a9f42a5c3df0697d731894c9/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-45365b504c0ac1b190013103,made,qwen35_4b,baseline,Ce-Ir-Pt-Sn,1,50,7,0.1644,0.14,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,0dbb2ef8fa4262bf66eee0facdd88fe17541b3282c959ee05383431dd0af66cb,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-45365b504c0ac1b190013103/af3bc898c2984fae8f881a9b6885438e/result.json,c96280c745517faa1bc4d83019959341daa7497a322b3a1cc7ea8f3fbca24215,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-45365b504c0ac1b190013103/af3bc898c2984fae8f881a9b6885438e/rpc/rpc.jsonl,4a69be1cb9d6e4a7effd73a9cb2b4e2d6d2f78ef795f2e4bf3697848f5f0b217,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-45365b504c0ac1b190013103/receipt.json,per_job_receipt,4a69be1cb9d6e4a7effd73a9cb2b4e2d6d2f78ef795f2e4bf3697848f5f0b217,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-45365b504c0ac1b190013103/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-bb8159ca9a49151f7902da49,made,qwen35_4b,esopt_graph_risk,Ce-Ir-Pt-Sn,1,50,11,0.2452,0.22,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,7029148ac98670b2adf09b93fbcad0ea9ab9830597ebaed5656300bcb9eca7f5,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bb8159ca9a49151f7902da49/651192cbcd224a28b69e90d71d56316e/result.json,73996cb21428855161d00245d7d570740a45d973f38f268f15634f2e5e8dcd05,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bb8159ca9a49151f7902da49/651192cbcd224a28b69e90d71d56316e/rpc/rpc.jsonl,a2ce9984386f07970b3aa72c07ebfe092fa9cc07bddbdf7381f172955b5543f9,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bb8159ca9a49151f7902da49/receipt.json,per_job_receipt,a2ce9984386f07970b3aa72c07ebfe092fa9cc07bddbdf7381f172955b5543f9,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bb8159ca9a49151f7902da49/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-d6fc96298c3f2bace02de4f1,made,qwen35_4b,baseline,Co-Dy-Ta-Y,1,50,0,0.0,0.0,50,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,8b9896e28f248f3f42417ede8859827391d8f0e548c289ddeaacfbd86e1d23a1,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-d6fc96298c3f2bace02de4f1/aa3809f144ce485d88b9bf39903f3509/result.json,4005a0f8253c131bdc76bc8d76ded766403e9e8f38c65ad78e39ddc6cefdc7ab,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-d6fc96298c3f2bace02de4f1/aa3809f144ce485d88b9bf39903f3509/rpc/rpc.jsonl,242c7cf73a03f6d131524d95bac7078c7e928174f3cdaccde150c11a2eebcb8c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-d6fc96298c3f2bace02de4f1/receipt.json,per_job_receipt,242c7cf73a03f6d131524d95bac7078c7e928174f3cdaccde150c11a2eebcb8c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-d6fc96298c3f2bace02de4f1/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
