task_id,budget,seed,arm,status,job_id,SUN,mSUN,AUDC,result_path,result_sha256,receipt_sha256,registration_sha256
Cd-Gd-Mn-Na-Ta,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Gd-Mn-Na-Ta,10,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Gd-Mn-Na-Ta,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Gd-Mn-Na-Ta,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Li-Nd-Ti-W,10,2,baseline_reference,accepted,component-final-a4458e0626fe8a328d9edd53,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-a4458e0626fe8a328d9edd53/result.json,145006f2962691a6452b7cea0292b6642aefd3f67d03f955a6787abe536a3e45,26bb55077c5299b3fb63c15d41948964c7c90b8370c9d8c7eac3757a3e5ab503,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Li-Nd-Ti-W,10,3,baseline_reference,accepted,component-final-63570a8d509cf967a6ed9110,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-63570a8d509cf967a6ed9110/result.json,ee2b83a184874a6bb88b1457928d89bf1384c59488d3ea753ee7ac5709bcd55f,eb55f3cc3c894b01721c9e45c2ec6accde40d3f519b3170a5357581d952715bf,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Li-Nd-Ti-W,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Li-Nd-Ti-W,10,2,uq_only_support_aware,accepted,support-final-2e12c1bb545919201634d389,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-2e12c1bb545919201634d389/result.json,c203e9adc2b777e90e3daaa6ef2b811d75754531097ed5d8f80c46db8d3590e8,88c177599855cc7e1de882831ef2b903287b18fb35aa7aab4dbc17f1bdc1560f,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Li-Nd-Ti-W,10,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Li-Nd-Ti-W,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Li-Nd-Ti-W,10,2,es_only_independent,accepted,component-final-7d14130edc980b60d1b1aab1,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-7d14130edc980b60d1b1aab1/result.json,0b1deb5549d4ea4ad1ae957140a676c47eac5c33394933f1bd84aa7baf292645,a6339a100bf6c764ce42166a38cef46383ebdf563610298d4aac987e272b4c53,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Li-Nd-Ti-W,10,3,es_only_independent,accepted,component-final-15ac29a2e97e6662ad02492f,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-15ac29a2e97e6662ad02492f/result.json,9054ac0cd3de4cb5514a6ab1ed920e4cc3d940743966b170d0a49992ff5b31cf,45cb76428ede7fcafd4a1394df22fdb927fbf98765b984bc48e02ffc287a3bd3,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Li-Nd-Ti-W,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cd-Li-Nd-Ti-W,10,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Li-Nd-Ti-W,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cd-Li-Nd-Ti-W,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hf-In-Ru-Tm,10,2,baseline_reference,accepted,component-final-653fb02cf18ab896913d4264,2,0.2,0.34,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-653fb02cf18ab896913d4264/result.json,ed3bc4cdeb316b5843ed2b0ab0f67f0e593f0802fd7e140e557d8d546f216f06,336ebb70cb514cb1c7aafae13e9f4ca916015a795679249543b693b850cfc201,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hf-In-Ru-Tm,10,3,baseline_reference,accepted,component-final-b7acec26fae84b8b39d54de1,1,0.1,0.17,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-b7acec26fae84b8b39d54de1/result.json,fc88f8444b71fa01650dce3d0f6281a7632f0ac15e7d48eafc66527771e73280,e0c0b3307e04fc70d8cb6b012550a70a563a9a272661444b8c91b777320658bf,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hf-In-Ru-Tm,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hf-In-Ru-Tm,10,2,uq_only_support_aware,accepted,support-final-bc0231b9387cc761fd09fc47,3,0.3,0.39,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-bc0231b9387cc761fd09fc47/result.json,d12ce2e44ad6a67d7bac91d01e1c99086fc8c02d812ba673b3c0f3fece7a270e,85eb7d16135044b60cfc53f9221cb3221df1de8607299253bac9b9324c3e3396,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hf-In-Ru-Tm,10,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hf-In-Ru-Tm,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hf-In-Ru-Tm,10,2,es_only_independent,accepted,component-final-657f4d096eb33983526ab044,2,0.2,0.08,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-657f4d096eb33983526ab044/result.json,be35cc726782071a8c5875a0bfaa2564239c94867cf4c0c77c18dccc229ad1cc,fc24b6c5a94962f47f371ddf0ae129ea32915a03067d18c3acc342728948c000,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hf-In-Ru-Tm,10,3,es_only_independent,accepted,component-final-8f115382fa4659ffa240e561,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-8f115382fa4659ffa240e561/result.json,b85f61dce43503ff3a8d833016506736efc43d0600ec1343ad617dd4c4414d54,f74fba408076af89a558dfd3f39d594c71814426480d53887c2557fba75202f6,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hf-In-Ru-Tm,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hf-In-Ru-Tm,10,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hf-In-Ru-Tm,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hf-In-Ru-Tm,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hg-Mg-Sr-W,10,2,baseline_reference,accepted,component-final-a513710c85a55f372c5d8c88,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-a513710c85a55f372c5d8c88/result.json,90dc474fcdafdfc68864ab366ca4d06b94b16d51ba8866250dd76ae3c95858d2,420b17936a5bdd1bf96e7360e9dc704320560516bfbc6132953b9d48afe78519,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hg-Mg-Sr-W,10,3,baseline_reference,accepted,component-final-64e47eadb495964256adfe81,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-64e47eadb495964256adfe81/result.json,539281fecd5191391ad09c053312f2294e88cad2b764a8a3da6874c9ffea5b56,3a8d5ffb5cd4eef31f60cb6cd39a1a54e618a9d1620555d3d99a079461ccaf83,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hg-Mg-Sr-W,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hg-Mg-Sr-W,10,2,uq_only_support_aware,accepted,support-final-6473d278b47c7754253c4b75,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-6473d278b47c7754253c4b75/result.json,92fd2a8b0c7cdd80bd76efd870a179fd5f49fd3138fdadb6fb0d73f68a5cda40,2c4bc28a1460fe9d203e5ab96d99f76918b23b50dcb96e993bfacd1549b2dfe3,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hg-Mg-Sr-W,10,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hg-Mg-Sr-W,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hg-Mg-Sr-W,10,2,es_only_independent,accepted,component-final-26da98a78f5ba90b24b414c5,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-26da98a78f5ba90b24b414c5/result.json,bbca2aba820449604a64dc01763d7ba04fe54e12bb48db2714a624f22c4d8138,4958e38f9986336c575676651f88cdeb1018c289276e2124f686c0608f26a694,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hg-Mg-Sr-W,10,3,es_only_independent,accepted,component-final-47e9853da825dd0ecdf395cb,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-47e9853da825dd0ecdf395cb/result.json,c210a4183041e5408cd958e8cf17f3d87262160ba81a9ec85f8e15bf926ce8b0,33667f9f3161cc821c71e4689c95b5eb914d79ea0cdc6f839d4ea07cefa6d51a,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hg-Mg-Sr-W,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Hg-Mg-Sr-W,10,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hg-Mg-Sr-W,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Hg-Mg-Sr-W,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cr-Fe-Lu-Pt-Sc,10,2,baseline_reference,accepted,component-final-9cf49217c4fb8cde38e7330c,4,0.4,0.34,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-9cf49217c4fb8cde38e7330c/result.json,a691d449f7fc0acee92390114ba4426249e19fad3c5b683a7a53cd758a6598f9,6d92093e211c0ae05326f3c2c93bc4df5bb32452f8ac97eb5fd13f1d2bfc1bc1,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cr-Fe-Lu-Pt-Sc,10,3,baseline_reference,accepted,component-final-b9159a1f0378fcfcd0e1d667,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-b9159a1f0378fcfcd0e1d667/result.json,c6fd70f15e4c064dec07119027876c2a8d73f4f868c85c87b365eb73af8bc803,9d57a7722d717f1cb2e1c3a8c056fd4ff53220f1c8f6d9c3d02b9d7b4e136450,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cr-Fe-Lu-Pt-Sc,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cr-Fe-Lu-Pt-Sc,10,2,uq_only_support_aware,accepted,support-final-5a419d52cf8942602d057190,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-5a419d52cf8942602d057190/result.json,5f6be95cc028906484f68ee556a53d3bb733f83f552369260a13a39c0f1ace04,45057a3f2e679a08b23459a54dbe12c152f783a8e3a30cadea89f8b626f1814c,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cr-Fe-Lu-Pt-Sc,10,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cr-Fe-Lu-Pt-Sc,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cr-Fe-Lu-Pt-Sc,10,2,es_only_independent,accepted,component-final-6a49e5d8318e607fb4e75108,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-6a49e5d8318e607fb4e75108/result.json,e8d1edc4a586672f2dd2ad7c93dbba003ca0b22dad908bb81c87ce1c0b695d6c,8225c6b8b21762fb30119f287ef462671c91989bc73294b558ad38f025d6dfb5,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cr-Fe-Lu-Pt-Sc,10,3,es_only_independent,accepted,component-final-109deab565db7e4bd87999bb,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-109deab565db7e4bd87999bb/result.json,6d2812f538b39901c2e8db0412426c2c1a71e6d8c81926b4e11c161a7e86be5a,e821d934c2a9e08175090d06adebb1ded71b4b332a3443011a74df94d85e16a8,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cr-Fe-Lu-Pt-Sc,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Cr-Fe-Lu-Pt-Sc,10,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cr-Fe-Lu-Pt-Sc,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Cr-Fe-Lu-Pt-Sc,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ho-In-Mg-Pd-Zr,10,2,baseline_reference,accepted,component-final-6d5788088f572deb59826e4b,1,0.1,0.17,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-6d5788088f572deb59826e4b/result.json,53f382fa3124ba2452a571f5d60a93a05b62d6be2488ef5d81892a4663769080,9eb4b961ab080f1b7bffad95f15d29d1e7554b733245c11d77009db2d32e2b50,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ho-In-Mg-Pd-Zr,10,3,baseline_reference,accepted,component-final-b6bb705f33cda63a3a660cac,1,0.1,0.07,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-b6bb705f33cda63a3a660cac/result.json,8572a7d5ff796b889787624064e1dc41f2a442d42fff8a7d9ed55518975515f7,fee530d24e334ee4129fff1cd1789503da1e4d2bcf903cb12888a52b5a736c32,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ho-In-Mg-Pd-Zr,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ho-In-Mg-Pd-Zr,10,2,uq_only_support_aware,accepted,support-final-0eafc204d9a6d97866ece27f,5,0.5,0.45,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-0eafc204d9a6d97866ece27f/result.json,77711ea6525e07b068a5c1640c2e7745a4ca8c74fbfa193b195569a730358089,7ba44a602d1fbc7aa5eac03a8767caf8d72c67380e754b7b581143d7e5ee85c4,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ho-In-Mg-Pd-Zr,10,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ho-In-Mg-Pd-Zr,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ho-In-Mg-Pd-Zr,10,2,es_only_independent,accepted,component-final-fa38e3494fed768c959caf96,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-fa38e3494fed768c959caf96/result.json,7256d08904572a6124201d1af6411ef618a02d0f2a7b57d7525d971caff34b9a,d7e0a4cf3e03b8a8d71e71123232d890bd834c319a96a9a406e5e8cda00f5b16,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ho-In-Mg-Pd-Zr,10,3,es_only_independent,accepted,component-final-c9b4d144af64c2a06121d62b,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-c9b4d144af64c2a06121d62b/result.json,27a4771cf591ecba873f3ddb5e470a2e895dda5ce84abcccc6cd1b86290cd9e4,0da09e19c36d6eb9f2e3a18b040a01af7f75d0c7c11560c21b4d42c80c596f9b,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ho-In-Mg-Pd-Zr,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ho-In-Mg-Pd-Zr,10,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ho-In-Mg-Pd-Zr,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ho-In-Mg-Pd-Zr,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
